
[1mRooFit v3.60 -- Developed by Wouter Verkerke and David Kirkby[0m 
                Copyright (C) 2000-2013 NIKHEF, University of California & Stanford University
                All rights reserved, please read http://roofit.sourceforge.net/license.txt

XXXXXXXXXXXXX myntuples/Sep03_v2/VBF125.root XXXXXXXXXXXX
 Lumi/Pileup Reweighting: Computed Weights per In-Time Nint 
[#1] INFO:ObjectHandling -- RooWorkspace::CodeRepo::compileClasses() reusing code export directory .wscode.3bbc3dd4-f91e-11e6-9717-46a8a983beef.w to extract coded embedded in workspace
[#1] INFO:ObjectHandling -- RooWorkspace::CodeRepo::compileClasses() Compiling code unit CrystalBallEfficiency to define class CrystalBallEfficiency
[#1] INFO:ObjectHandling -- RooWorkspace::CodeRepo::compileClasses() Embedded class CrystalBallEfficiency already in ROOT class table, skipping
-------------- nominal --------------
jpt_1
jpt_2
mjj
njets
met
metphi
m_sv
pt_sv
ME_sm_VBF
ME_sm_ggH
ME_bkg
-------------- used branches --------------

2
51.8433952332	49.2339626698	1.0530006610
-10000.0000000000	nan	nan
-10000.0000000000	nan	nan
609.5035400391	608.4489714613	1.0017332079
260.4555664062	259.7729321367	1.0026278114
37.4844856262	32.5430615848	1.1518426295
423.9898986816	419.6677874851	1.0102988872
-10000.0000000000	nan	nan
146.6108856201	143.9017375035	1.0188263753
609.3104858398	602.2320504586	1.0117536677
133.2458953857	131.9455884402	1.0098548725
1253.3593750000	1250.5550172461	1.0022424905
248.4976043701	248.0995469061	1.0016044264
3750.3586425781	3750.1757159449	1.0000487781
-10000.0000000000	nan	nan
315.7300720215	315.4544146342	1.0008738422
-10000.0000000000	nan	nan
1283.5090332031	1283.0366454617	1.0003681795
1071.3472900391	1070.4330194325	1.0008541129
611.2677612305	610.7964927499	1.0007715638
48.5166969299	43.1059358456	1.1255224131
316.7282409668	316.1543017913	1.0018153768
1413.1406250000	1411.8698907108	1.0009000364
331.4072875977	327.7518717828	1.0111529975
203.1809844971	200.0562841729	1.0156191061
53.3623962402	49.6274170965	1.0752603976
551.6837768555	550.1492869264	1.0027892246
805.1528320312	804.8348750693	1.0003950586
2070.2744140625	2070.1943031348	1.0000386973
662.6177368164	661.9645607312	1.0009867236
580.6570434570	580.0883005400	1.0009804420
83.4376144409	82.1486215336	1.0156909864
3111.7634277344	3111.6381138158	1.0000402727
1029.8295898438	1029.7509890417	1.0000763299
2547.0290527344	2546.8563477604	1.0000678110
50.2030944824	41.5817273206	1.2073354744
433.1701049805	432.7313176922	1.0010139948
220.7912445068	217.9932594733	1.0128351906
992.0026855469	991.9490316547	1.0000540894
1734.1553955078	1733.8656468791	1.0001671113
327.1828613281	325.8399010876	1.0041215340
1188.3724365234	1188.2546403199	1.0000991338
134.4571228027	131.3423563795	1.0237148663
137.6784210205	136.5939172537	1.0079396198
785.6862792969	785.5539939256	1.0001683976
1092.9226074219	1092.8417549690	1.0000739837
216.7028503418	215.0845188183	1.0075241655
42.1777648926	39.8393241269	1.0586967981
511.6336975098	511.3064826529	1.0006399584
842.6813354492	842.1768867232	1.0005989819
64.2783966064	62.5864042680	1.0270345031
-10000.0000000000	nan	nan
909.0201416016	908.9315648210	1.0000974515
181.2356109619	180.3441444772	1.0049431407
-10000.0000000000	nan	nan
2584.0666503906	2583.6851609284	1.0001476532
378.8139648438	378.5015915479	1.0008252893
208.6269683838	206.0685830792	1.0124152128
5228.6621093750	5228.4785760474	1.0000351026
459.6820678711	458.0864907731	1.0034831350
-10000.0000000000	nan	nan
848.6088256836	843.5671311690	1.0059766370
99.5980377197	96.7036957349	1.0299300038
486.7617187500	486.6109923526	1.0003097472
191.6246490479	188.8851702825	1.0145034084
431.8402099609	429.6575445020	1.0050800119
56.0809288025	53.9417509969	1.0396571814
745.8449096680	744.7056894097	1.0015297590
-10000.0000000000	nan	nan
705.0100708008	704.7313844344	1.0003954505
3421.4458007812	3421.3664583689	1.0000231903
1510.0972900391	1509.5517410290	1.0003613980
745.5662841797	744.3626373144	1.0016170168
433.5344543457	432.6980745407	1.0019329409
317.7409667969	316.8220766447	1.0029003350
276.6799621582	275.1211015419	1.0056660889
3312.0292968750	3311.9316156975	1.0000294937
1982.7431640625	1982.5066829395	1.0001192839
632.7454833984	632.0998431635	1.0010214213
-10000.0000000000	nan	nan
2024.7137451172	2024.5311005354	1.0000902157
790.2262573242	789.8075606200	1.0005301250
596.1972045898	595.2101612042	1.0016583107
4040.8935546875	4040.8052082803	1.0000218636
-10000.0000000000	nan	nan
1735.6807861328	1735.4764485836	1.0001177415
1344.6218261719	1344.3681328213	1.0001887082
1346.4005126953	1346.2355542725	1.0001225331
-10000.0000000000	nan	nan
168.5146636963	167.8206922106	1.0041351962
1963.4649658203	1963.3488450973	1.0000591442
485.7353515625	484.9587758281	1.0016013232
-10000.0000000000	nan	nan
346.3623962402	345.1152782863	1.0036136272
-10000.0000000000	nan	nan
1673.0882568359	1672.7355293425	1.0002108687
82.7230377197	80.2680246845	1.0305851931
1722.3059082031	1721.9873755457	1.0001849797
1157.7176513672	1157.4092970997	1.0002664177
446.5702514648	445.6215588599	1.0021289199
415.2192077637	413.7595835128	1.0035277110
-10000.0000000000	nan	nan
1259.4622802734	1259.1861188454	1.0002193174
-10000.0000000000	nan	nan
3315.3242187500	3315.2601808951	1.0000193161
757.3653564453	756.9543891777	1.0005429221
-10000.0000000000	nan	nan
312.5967712402	310.4175610126	1.0070202543
53.2460556030	49.3088697988	1.0798474153
449.5051269531	448.4705246634	1.0023069572
913.7218627930	912.9125785521	1.0008864860
40.0669593811	32.8443114140	1.2199055988
338.1094665527	336.7163739779	1.0041372879
375.6839294434	374.5329563934	1.0030730888
981.4485473633	980.9614110386	1.0004965907
1892.6412353516	1892.2373872606	1.0002134236
580.3287353516	578.6653777008	1.0028744724
1243.6607666016	1242.0500885428	1.0012967899
319.6936950684	318.2928821782	1.0044010186
300.1997070312	297.7170890638	1.0083388494
1070.1234130859	1070.0338440689	1.0000837067
743.5172729492	742.0473602142	1.0019808880
87.9017028809	83.9186219816	1.0474636118
793.1823120117	792.5479569745	1.0008003996
1020.1994018555	1020.0722555518	1.0001246444
-10000.0000000000	nan	nan
903.9547729492	899.8940937304	1.0045123968
1398.5964355469	1398.5129100738	1.0000597245
253.3468322754	251.7948186088	1.0061638030
1189.5375976562	1188.9904593369	1.0004601705
-10000.0000000000	nan	nan
947.5299072266	947.0264621289	1.0005316062
-10000.0000000000	nan	nan
129.6081695557	127.6737177326	1.0151515273
3248.7556152344	3248.5421281269	1.0000657178
294.5662536621	292.8059838899	1.0060117275
1404.7602539062	1404.4522898214	1.0002192770
1092.7850341797	1091.2649658164	1.0013929416
315.3726501465	312.0535016859	1.0106364724
479.3258972168	478.9364859218	1.0008130750
163.7756805420	162.5423555079	1.0075877148
884.1951293945	884.0936810672	1.0001147484
324.4257202148	324.2006255112	1.0006943068
1278.6700439453	1278.6316798833	1.0000300040
358.5686340332	358.2050707118	1.0010149586
650.1249389648	649.1680357624	1.0014740455
-10000.0000000000	nan	nan
78.0491943359	76.0591917216	1.0261638675
215.4673004150	213.9715614605	1.0069903633
881.3843994141	881.0608108488	1.0003672715
1136.1015625000	1135.8224300776	1.0002457536
187.1939849854	186.2472429492	1.0050832540
130.9185485840	126.5330076102	1.0346592645
2069.7243652344	2069.1652192218	1.0002702278
957.7549438477	956.7605319566	1.0010393530
-10000.0000000000	nan	nan
1301.1820068359	1300.6660129344	1.0003967151
1634.3337402344	1634.2386219481	1.0000582034
730.0940551758	728.9801815538	1.0015279889
196.4029693604	195.7712585873	1.0032267800
1548.2114257812	1548.1287800752	1.0000533843
281.6860961914	279.9001549749	1.0063806368
293.2727661133	291.1145905518	1.0074134916
1445.8724365234	1445.5362024469	1.0002326016
-10000.0000000000	nan	nan
582.3833007812	582.1131050859	1.0004641636
771.5853271484	771.1331521177	1.0005863774
-10000.0000000000	nan	nan
1212.2435302734	1211.8504016194	1.0003244036
368.3674011230	367.9906437384	1.0010238233
156.1628570557	150.6799816283	1.0363875504
-10000.0000000000	nan	nan
1454.7066650391	1454.3270433333	1.0002610291
1524.0090332031	1523.8855466810	1.0000810340
-10000.0000000000	nan	nan
1065.4841308594	1065.2917635945	1.0001805771
978.3823242188	977.3566570671	1.0010494297
-10000.0000000000	nan	nan
144.0274658203	142.7930497092	1.0086447913
508.9402160645	507.8089470595	1.0022277453
608.0354003906	607.3907538010	1.0010613375
621.0896606445	620.7277044554	1.0005831159
938.2127685547	937.5659734214	1.0006898663
344.8177185059	343.2347833187	1.0046118146
-10000.0000000000	nan	nan
258.8042297363	257.7513179957	1.0040849907
-10000.0000000000	nan	nan
427.4663391113	421.4409559609	1.0142970992
1485.1370849609	1485.0618847095	1.0000506378
-10000.0000000000	nan	nan
119.5742950439	118.1899682862	1.0117127264
103.9619674683	101.2378026734	1.0269085729
326.1035156250	325.2528952938	1.0026152583
-10000.0000000000	nan	nan
1450.9759521484	1450.8466495077	1.0000891222
71.0554809570	64.8874796659	1.0950568788
2179.5170898438	2179.2583285135	1.0001187383
-10000.0000000000	nan	nan
93.0605773926	90.6905866690	1.0261327091
195.5671386719	192.9673409099	1.0134727346
340.4228820801	339.4197716527	1.0029553683
538.1002197266	537.6882155137	1.0007662511
-10000.0000000000	nan	nan
2350.4313964844	2350.1382511708	1.0001247353
-10000.0000000000	nan	nan
346.3568725586	345.9633125702	1.0011375772
1026.1291503906	1025.2838727452	1.0008244328
1651.3020019531	1651.1657268812	1.0000825326
186.3703002930	185.1758100840	1.0064505737
2025.3205566406	2025.1353410440	1.0000914584
3061.9077148438	3061.6734554526	1.0000765135
628.3592529297	627.5919437104	1.0012226244
-10000.0000000000	nan	nan
1186.6613769531	1185.8153417555	1.0007134629
369.9384765625	369.0385264836	1.0024386345
812.1546630859	809.0961594130	1.0037801485
2913.4250488281	2913.2019324310	1.0000765880
20.8112335205	16.7683674695	1.2411007546
1342.7458496094	1342.5752531680	1.0001270666
49.4084167480	45.9634016608	1.0749512648
1372.1201171875	1371.8784439476	1.0001761623
1199.0750732422	1198.0714230703	1.0008377215
189.9939422607	188.6532558993	1.0071066166
293.5971374512	292.2174145180	1.0047215630
-10000.0000000000	nan	nan
154.3834228516	152.5515676144	1.0120081050
454.3436584473	454.0654038951	1.0006128072
-10000.0000000000	nan	nan
1361.1190185547	1360.7921701411	1.0002401898
2518.5698242188	2517.7212801324	1.0003370286
540.6892089844	538.9927127770	1.0031475309
236.4725799561	235.5079949134	1.0040957635
87.7100296021	84.0018638681	1.0441438507
243.9046630859	243.6024683827	1.0012405240
-10000.0000000000	nan	nan
727.3992309570	727.1919867307	1.0002849925
282.6796875000	276.7080766370	1.0215809055
3185.1953125000	3185.1155462622	1.0000250434
1327.3406982422	1326.9606152679	1.0002864312
1656.0733642578	1655.9070370909	1.0001004447
362.2507324219	361.2799832733	1.0026869719
132.3588714600	129.9810203151	1.0182938335
221.3027191162	221.0257573591	1.0012530746
426.2220458984	425.8805762774	1.0008017967
806.8988647461	806.6922458737	1.0002561310
804.6445312500	803.9877186016	1.0008169436
915.7298583984	914.9271034226	1.0008773977
-10000.0000000000	nan	nan
32.0841445923	28.6175508362	1.1211352354
-10000.0000000000	nan	nan
607.5524902344	605.0003292896	1.0042184455
820.5037841797	819.4759743529	1.0012542281
1441.7965087891	1441.5734368567	1.0001547420
83.5905609131	83.0430450581	1.0065931573
208.9016265869	208.5866431989	1.0015100842
232.5153350830	231.8074169939	1.0030539061
628.8596801758	627.5504665730	1.0020862284
96.8918991089	96.4285715087	1.0048048788
775.8743286133	774.9029538817	1.0012535437
4096.3593750000	4096.2627699139	1.0000235837
579.2109985352	577.6252172897	1.0027453463
1729.4976806641	1728.9096570246	1.0003401124
49.2658462524	46.8561907353	1.0514266200
2360.4760742188	2359.8967526914	1.0002454860
788.7963256836	788.6179579812	1.0002261776
-10000.0000000000	nan	nan
459.2634582520	457.5080930729	1.0038367959
194.7494049072	193.3318729314	1.0073321173
836.0947875977	834.9429320733	1.0013795620
854.0306396484	853.5369266655	1.0005784319
119.1252975464	113.8419130501	1.0464098358
400.6262817383	400.0005418378	1.0015643476
756.0356445312	755.2455535490	1.0010461379
51.9158782959	44.8286497647	1.1580959625
966.4231567383	965.9044201375	1.0005370475
33.7045555115	32.0525310664	1.0515411542
924.3850708008	923.6858116436	1.0007570314
1240.7360839844	1240.5385396804	1.0001592408
1946.1137695312	1945.9043123403	1.0001076400
651.4751586914	650.7450368940	1.0011219783
239.8738403320	226.4041910886	1.0594938158
926.7229003906	926.2189088953	1.0005441386
1474.9656982422	1474.7915515633	1.0001180822
545.9205322266	545.0427076997	1.0016105610
127.4076690674	120.7346470764	1.0552701495
1933.4948730469	1932.8432599549	1.0003371267
266.8664245605	263.0371012877	1.0145581108
-10000.0000000000	nan	nan
673.5185546875	672.8966166931	1.0009242698
1813.2404785156	1812.7026134182	1.0002967200
67.2903137207	61.4574384554	1.0949091829
118.0567550659	116.5339640529	1.0130673579
335.7050781250	335.4902559283	1.0006403232
336.9455871582	334.7890478691	1.0064414870
329.5082397461	329.1612222976	1.0010542477
-10000.0000000000	nan	nan
673.5959472656	673.4127055238	1.0002721091
871.8455810547	871.3277888665	1.0005942565
97.1480331421	88.3303787881	1.0998258411
674.2485351562	673.6962645290	1.0008197620
727.7381591797	726.7087973835	1.0014164708
165.1171112061	164.6342833477	1.0029327297
45.9331626892	43.0999912420	1.0657348497
-10000.0000000000	nan	nan
139.6678619385	138.6186594442	1.0075689846
1633.3277587891	1633.1857574030	1.0000869475
517.3796386719	516.0810009707	1.0025163447
656.4665527344	656.1176930154	1.0005317030
-10000.0000000000	nan	nan
371.8298034668	370.8167303478	1.0027320049
2217.4753417969	2217.4223750626	1.0000238866
943.8239135742	943.5807607392	1.0002576916
872.9839477539	871.8869132994	1.0012582302
314.6501159668	314.3818796458	1.0008532181
838.4642944336	837.1737620260	1.0015415347
160.5476226807	159.9577677906	1.0036875664
-10000.0000000000	nan	nan
584.5478515625	583.1503703342	1.0023964337
-10000.0000000000	nan	nan
1223.7957763672	1223.2355300349	1.0004580036
446.6234436035	446.2424846181	1.0008537040
44.5948829651	30.1072948803	1.4811985980
1666.1866455078	1665.8544130260	1.0001994367
1890.7994384766	1890.6093052220	1.0001005672
-10000.0000000000	nan	nan
627.7517089844	627.4689858478	1.0004505771
-10000.0000000000	nan	nan
69.2643585205	65.1257520573	1.0635479259
211.8542938232	211.3831775342	1.0022287312
40.6563110352	33.1212561957	1.2274990657
40.8567390442	38.3870557627	1.0643363559
860.0969238281	859.8243017067	1.0003170672
162.0702514648	157.8853014836	1.0265062672
191.3524780273	190.3815375076	1.0050999720
530.9446411133	530.2175689934	1.0013712713
554.7961425781	554.1277816545	1.0012061495
1551.0491943359	1550.5326618616	1.0003331323
170.1901092529	168.7172122506	1.0087299747
942.5095214844	942.1784534801	1.0003513857
215.8547058105	211.8825208931	1.0187471100
913.1059570312	911.1624390777	1.0021330093
660.1170654297	660.0070314891	1.0001667163
1132.0454101562	1131.7668279561	1.0002461481
331.6465759277	330.9820581639	1.0020077154
1097.1905517578	1097.1049729803	1.0000780042
1580.0778808594	1579.8224956034	1.0001616544
247.6331176758	244.6197535332	1.0123185642
1181.0947265625	1180.6955251639	1.0003381070
67.0728302002	65.3484660191	1.0263872174
422.6779479980	421.6942104113	1.0023328221
1108.9313964844	1108.6626009827	1.0002424502
35.5114326477	29.7252992198	1.1946534965
30.5310039520	28.8600771729	1.0578975160
370.3351440430	368.1158523798	1.0060287859
479.4915466309	479.2565950582	1.0004902417
1608.6340332031	1608.2822420906	1.0002187372
380.6258850098	380.3142863377	1.0008193189
1031.4887695312	1030.6000074588	1.0008623734
-10000.0000000000	nan	nan
99.1245803833	97.3071913226	1.0186768217
1028.3077392578	1028.1908899362	1.0001136456
769.8209228516	765.6050205020	1.0055066284
1076.6610107422	1075.5734750176	1.0010111217
212.9638061523	211.0900616895	1.0088765167
417.8168640137	417.1382861519	1.0016267456
247.2300262451	246.6186752926	1.0024789321
2955.5344238281	2955.3495016315	1.0000625720
382.6584777832	381.4538383148	1.0031580216
345.8280029297	345.3557622703	1.0013674034
174.4117736816	169.8419788881	1.0269061561
3377.6049804688	3377.2207862304	1.0001137605
1873.9427490234	1873.8216171056	1.0000646443
2160.6811523438	2160.4487180464	1.0001075861
591.9948120117	591.0399713876	1.0016155263
3194.4953613281	3194.3777578221	1.0000368158
700.3204345703	690.2969515498	1.0145205379
493.9444274902	492.5656755455	1.0027991231
456.1469116211	455.5475966820	1.0013155924
942.1340942383	941.8963498044	1.0002524104
322.7329101562	319.2929228985	1.0107737661
2270.2548828125	2270.1354935892	1.0000525912
342.0491333008	341.6641929686	1.0011266628
-10000.0000000000	nan	nan
-10000.0000000000	nan	nan
634.9326782227	634.2566870945	1.0010658006
833.3405761719	832.7810128932	1.0006719213
224.0612945557	223.3782796298	1.0030576604
-10000.0000000000	nan	nan
-10000.0000000000	nan	nan
117.4486541748	115.4279542079	1.0175061577
148.3887023926	148.1170032671	1.0018343547
19.2805709839	17.0187744653	1.1329000818
2278.0903320312	2277.8363949565	1.0001114817
1187.1473388672	1186.7969651992	1.0002952263
2310.7275390625	2309.4844812436	1.0005382404
692.8244628906	692.4680412529	1.0005147120
1368.3557128906	1367.6948587526	1.0004831883
-10000.0000000000	nan	nan
890.0055541992	889.3454479401	1.0007422383
457.2228088379	456.2362193293	1.0021624533
270.1945190430	268.4075996072	1.0066574845
477.8540954590	477.2888664745	1.0011842493
99.2301940918	97.5970560823	1.0167334761
661.9862670898	659.2835662142	1.0040994513
2440.6997070312	2440.0699728336	1.0002580804
983.9548339844	982.7965797512	1.0011785290
3478.3896484375	3478.2494457064	1.0000403084
1734.6972656250	1734.3880366127	1.0001782929
574.6657104492	573.5589706127	1.0019296008
2623.2495117188	2623.2172800540	1.0000122871
278.0094604492	276.7866822469	1.0044177639
148.3113250732	146.8140811684	1.0101982309
576.0839233398	575.7241209808	1.0006249562
-10000.0000000000	nan	nan
355.8161926270	355.3815236508	1.0012231052
921.8118896484	921.5632785961	1.0002697710
2197.9650878906	2197.7927037202	1.0000784351
47.7379646301	42.3144895293	1.1281706376
355.8407287598	352.5852784213	1.0092330864
644.0458374023	643.5995250179	1.0006934629
1212.1738281250	1210.4850079198	1.0013951600
133.3902893066	132.5197726112	1.0065689571
874.3917236328	874.0400263533	1.0004023812
140.7438659668	138.8948402311	1.0133124149
195.1559143066	191.7469167982	1.0177786301
158.0864257812	157.3007718934	1.0049945965
276.9919433594	274.3098345213	1.0097776620
-10000.0000000000	nan	nan
-10000.0000000000	nan	nan
532.5670776367	531.8608776168	1.0013277909
367.8566589355	366.8509760152	1.0027413936
652.6854858398	650.9757918052	1.0026263558
305.8661193848	302.3320340282	1.0116894175
1022.2803344727	1021.6698542052	1.0005975318
570.1838378906	569.4833252910	1.0012300845
614.7953491211	614.2793383048	1.0008400263
652.3238525391	648.7275437729	1.0055436351
111.8998031616	110.4907444652	1.0127527306
99.1467056274	97.7062636796	1.0147425753
579.2980957031	578.7329903324	1.0009764527
983.9592285156	983.5497042625	1.0004163737
1433.8482666016	1433.6934812823	1.0001079626
349.0220031738	348.3484143778	1.0019336640
1919.7064208984	1917.9471034872	1.0009172919
331.3578186035	330.1276453230	1.0037263565
951.5347900391	951.3279057636	1.0002174689
174.9253997803	169.9803871117	1.0290916661
575.4877319336	574.3204216124	1.0020325071
1141.7836914062	1141.3294762207	1.0003979703
131.5330047607	130.4891095525	1.0079998646
-10000.0000000000	nan	nan
417.3994750977	415.9204289999	1.0035560795
980.0357055664	979.9655007566	1.0000716401
778.7089233398	778.4769767939	1.0002979491
426.4358520508	422.3683422528	1.0096302431
151.7304534912	149.7117201485	1.0134841370
-10000.0000000000	nan	nan
1220.2885742188	1220.2336744373	1.0000449912
988.9869384766	988.5337953582	1.0004583992
486.5986022949	484.8616700409	1.0035823254
1082.9956054688	1082.6314730191	1.0003363402
727.9089355469	727.0575102804	1.0011710563
1479.2642822266	1477.9251706995	1.0009060753
-10000.0000000000	nan	nan
602.6568603516	602.3510672757	1.0005076659
983.7170410156	983.3877850966	1.0003348180
493.2999877930	492.8452442866	1.0009226903
481.9568176270	480.7909956276	1.0024248000
1899.4328613281	1899.3403383619	1.0000487132
776.2988281250	776.1801864546	1.0001528533
1148.3127441406	1147.7704213584	1.0004725011
708.3146362305	707.7746885408	1.0007628808
73.8518524170	64.5158183445	1.1447092250
1017.8706054688	1017.7467597274	1.0001216862
237.4558868408	235.7969843112	1.0070353000
700.3732299805	699.4427548380	1.0013303092
-10000.0000000000	nan	nan
708.0595703125	707.8133217567	1.0003479004
638.9757690430	637.1257842077	1.0029036414
513.0903930664	510.8116180610	1.0044610869
955.6937866211	955.3466809871	1.0003633295
891.1362304688	890.0266148532	1.0012467218
62.0482292175	55.0857226440	1.1263940317
236.4183654785	234.4264426014	1.0084970059
3614.5275878906	3614.4696592537	1.0000160269
59.5879020691	58.1061350800	1.0255010420
610.8958129883	610.3988016964	1.0008142403
2846.6850585938	2845.3119648600	1.0004825811
291.1277160645	290.4094441361	1.0024733077
1674.3796386719	1674.2205145896	1.0000950437
231.2416839600	230.5235645795	1.0031151669
258.8450317383	254.8599668964	1.0156362919
1252.2231445312	1251.9850147990	1.0001902017
-10000.0000000000	nan	nan
34.8616523743	31.3582772283	1.1117209061
121.4110336304	117.0517514190	1.0372423493
147.1240539551	145.3097064756	1.0124860722
464.4504089355	464.2154224221	1.0005062014
478.7517089844	477.8710551433	1.0018428692
125.8387374878	124.7713717237	1.0085545727
1859.1418457031	1858.9004484294	1.0001298602
-10000.0000000000	nan	nan
975.0427246094	974.5091216114	1.0005475608
1062.6038818359	1061.7456333192	1.0008083372
311.3370971680	309.7978149874	1.0049686670
4696.9682617188	4696.8522382893	1.0000247024
-10000.0000000000	nan	nan
4038.8500976562	4038.7301716489	1.0000296940
85.8380966187	85.2769425234	1.0065803731
-10000.0000000000	nan	nan
1083.8240966797	1083.6854719573	1.0001279197
70.4671859741	68.9275990421	1.0223362913
-10000.0000000000	nan	nan
3082.0351562500	3081.7840937211	1.0000814666
338.9201049805	336.4456238870	1.0073547727
917.2157592773	916.9195122671	1.0003230894
1396.1219482422	1395.2321104544	1.0006377704
-10000.0000000000	nan	nan
1701.1694335938	1700.9439001194	1.0001325931
1184.4710693359	1182.5813032858	1.0015980010
1819.5717773438	1819.0335341157	1.0002958952
-10000.0000000000	nan	nan
-10000.0000000000	nan	nan
-10000.0000000000	nan	nan
1678.6488037109	1677.2816892629	1.0008150774
755.0601196289	754.9513185206	1.0001441167
466.4944152832	465.6227525126	1.0018720365
485.4659729004	484.5842676154	1.0018195087
1687.1405029297	1686.8849172712	1.0001515134
